truck,person,car
bear,,
truck,person,handbag
oven,person,
car,truck,fire hydrant
sandwich,knife,
horse,,
orange,banana,
broccoli,,
train,,
bench,,
bench,,
teddy bear,,
dog,,
dog,frisbee,
tv,keyboard,mouse
airplane,,
person,cell phone,
car,stop sign,person
refrigerator,bottle,suitcase
car,traffic light,
person,suitcase,car
cow,person,backpack
person,surfboard,
sink,bottle,person
train,,
bed,potted plant,tv
chair,refrigerator,oven
giraffe,cow,
stop sign,,
person,chair,dining table
toilet,person,sink
potted plant,car,traffic light
bus,person,
elephant,,
clock,,
person,dining table,cake
elephant,,
bear,,
person,couch,laptop
person,baseball glove,baseball bat
zebra,,
person,surfboard,
bus,person,vase
giraffe,,
person,skis,snowboard
person,skateboard,
cow,,
person,surfboard,
person,surfboard,
cow,person,
teddy bear,chair,
airplane,truck,car
person,dining table,pizza
person,dog,dining table
toilet,dog,sink
chair,clock,apple
person,bowl,sandwich
person,banana,apple
couch,chair,tv
apple,orange,carrot
giraffe,,
car,cow,person
dining table,cake,cat
oven,spoon,
person,refrigerator,oven
person,chair,bench
person,umbrella,chair
giraffe,,
person,couch,chair
bear,,
traffic light,,
bear,,
dining table,donut,cup
kite,,
cat,handbag,
person,surfboard,
person,suitcase,
toilet,sink,
person,baseball glove,baseball bat
bed,tv,
person,snowboard,
person,chair,cell phone
horse,person,
elephant,,
elephant,,
bus,person,
sheep,,
book,laptop,cup
giraffe,,
sink,tv,bottle
cake,,
airplane,,
person,apple,
train,person,suitcase
dining table,sandwich,spoon
horse,person,
traffic light,car,
person,skis,snowboard
airplane,,
donut,,
couch,person,laptop
umbrella,person,
dining table,banana,
person,scissors,clock
airplane,,
person,chair,frisbee
giraffe,,
cat,cup,
person,tennis racket,
person,frisbee,traffic light
sandwich,dining table,cup
scissors,,
truck,car,person
toilet,sink,
fire hydrant,truck,person
person,cell phone,bottle
clock,,
person,baseball glove,
truck,car,kite
bench,cat,
chair,dog,frisbee
umbrella,surfboard,
car,person,umbrella
fire hydrant,person,
person,tennis racket,sports ball
couch,tv,
person,scissors,clock
cow,,
person,bench,
airplane,,
bird,,
fire hydrant,,
donut,refrigerator,cup
giraffe,,
airplane,person,backpack
truck,car,bus
dining table,person,bowl
toilet,potted plant,sink
person,kite,bicycle
dining table,oven,refrigerator
bird,,
person,tennis racket,sports ball
bed,,
vase,,
bus,person,car
bed,dog,couch
dog,,
bird,,
person,car,kite
person,tv,bottle
person,boat,
train,,
vase,cup,
person,dining table,potted plant
car,person,cell phone
bear,,
fire hydrant,,
toilet,,
train,car,person
suitcase,handbag,cat
stop sign,car,person
chair,person,umbrella
truck,car,bottle
cat,bed,
cat,teddy bear,
person,dog,frisbee
donut,,
bicycle,backpack,parking meter
stop sign,,
person,snowboard,
train,person,bench
pizza,,
bird,,
oven,,
kite,,
person,tennis racket,sports ball
train,person,suitcase
fire hydrant,,
bus,person,car
motorcycle,person,
dining table,couch,potted plant
person,tennis racket,
person,sports ball,
sandwich,,
toilet,sink,
dining table,,
person,surfboard,
chair,book,laptop
sink,bottle,toothbrush
motorcycle,person,
chair,sink,bottle
laptop,book,bowl
toilet,sink,
person,tennis racket,sports ball
elephant,,
person,remote,
clock,,
person,skis,
person,,
bus,person,
toilet,sink,person
clock,,
sheep,,
bus,person,horse
person,suitcase,bed
tv,cell phone,bicycle
person,skateboard,car
elephant,,
motorcycle,person,umbrella
car,traffic light,
giraffe,,
person,umbrella,chair
person,skis,backpack
handbag,cat,bed
bed,book,remote
dining table,oven,chair
zebra,,
banana,,
bus,person,bicycle
clock,,
stop sign,car,
fire hydrant,traffic light,
person,umbrella,
fire hydrant,,
fire hydrant,,
bed,laptop,book
train,person,
car,parking meter,
cat,,
train,person,
person,surfboard,
zebra,,
car,motorcycle,airplane
train,horse,
bear,,
person,oven,bowl
couch,cat,
person,banana,knife
person,tie,
person,sink,suitcase
giraffe,,
person,baseball bat,car
truck,car,person
sheep,,
truck,fire hydrant,person
airplane,boat,
car,,
person,dining table,cake
elephant,,
couch,chair,book
person,handbag,car
person,baseball glove,sports ball
broccoli,knife,
airplane,,
pizza,,
pizza,knife,
person,bicycle,
person,skis,
truck,,
elephant,person,
couch,chair,tv
zebra,,
tv,dog,chair
toilet,bottle,sink
vase,,
chair,couch,laptop
horse,,
person,tennis racket,
giraffe,person,carrot
horse,clock,
zebra,,
person,dog,toothbrush
elephant,,
vase,potted plant,dining table
person,toothbrush,
person,skis,bench
train,truck,boat
person,umbrella,backpack
toilet,sink,
bench,,
laptop,person,oven
sheep,,
person,skis,snowboard
bicycle,bus,
toilet,sink,
dining table,sandwich,book
giraffe,person,
stop sign,fire hydrant,car
motorcycle,person,
person,surfboard,
elephant,,
kite,person,
giraffe,,
potted plant,chair,person
couch,tv,bicycle
couch,dog,person
traffic light,person,
person,car,handbag
person,snowboard,
zebra,,
suitcase,cat,
person,umbrella,
bowl,banana,orange
person,chair,backpack
hot dog,,
banana,,
zebra,,
vase,bowl,
toilet,,
person,baseball bat,sports ball
person,cat,tie
person,car,umbrella
person,tie,
car,clock,motorcycle
dining table,pizza,bowl
tv,laptop,keyboard
refrigerator,dining table,oven
chair,dining table,potted plant
person,dining table,cup
giraffe,,
train,person,
person,sports ball,
airplane,,
bed,person,book
cat,bird,
person,fire hydrant,car
sink,bowl,toilet
motorcycle,car,person
boat,couch,chair
person,bench,handbag
horse,sheep,person
person,cell phone,
boat,,
bed,teddy bear,
zebra,,
surfboard,person,
tv,laptop,chair
person,tennis racket,sports ball
bed,chair,vase
tie,,
chair,umbrella,bench
toilet,chair,
dining table,chair,cup
person,umbrella,chair
person,baseball glove,
person,umbrella,
person,snowboard,
person,remote,
person,skis,backpack
person,remote,cell phone
airplane,person,
person,suitcase,car
bus,dog,
couch,person,oven
person,,
person,tennis racket,
zebra,bird,
motorcycle,person,backpack
train,person,
sandwich,,
person,banana,
dining table,chair,microwave
person,baseball bat,baseball glove
bicycle,horse,backpack
teddy bear,chair,
bottle,dining table,car
boat,person,
person,bowl,bed
oven,sink,
person,baseball glove,baseball bat
truck,car,parking meter
person,car,bicycle
elephant,person,motorcycle
dog,,
stop sign,car,
person,chair,tennis racket
refrigerator,oven,microwave
dining table,pizza,person
person,tennis racket,sports ball
couch,person,banana
skis,person,
person,tennis racket,
apple,person,
dog,frisbee,person
cat,,
bus,person,traffic light
person,umbrella,
clock,,
person,laptop,keyboard
person,bench,baseball bat
bus,traffic light,car
potted plant,vase,
person,umbrella,bench
banana,apple,bowl
bird,,
train,dog,
chair,dining table,umbrella
banana,,
couch,cat,
person,skateboard,
cat,,
person,skis,snowboard
oven,microwave,refrigerator
sandwich,orange,
person,baseball glove,baseball bat
person,surfboard,
horse,,
person,kite,handbag
person,motorcycle,
microwave,sink,
person,skateboard,
bed,chair,book
pizza,,
giraffe,,
airplane,truck,car
dining table,pizza,
person,car,frisbee
giraffe,,
bear,person,
bench,dining table,
person,cell phone,handbag
boat,suitcase,person
suitcase,,
bed,bottle,
couch,dog,person
bus,person,car
person,handbag,cell phone
fire hydrant,,
bed,cat,
truck,bicycle,person
elephant,person,bird
person,banana,potted plant
person,chair,dog
cup,apple,knife
person,skis,
person,couch,potted plant
toaster,,
person,tennis racket,sports ball
person,chair,tennis racket
motorcycle,person,backpack
boat,person,cell phone
zebra,,
cow,bird,
zebra,,
person,cake,
truck,car,fire hydrant
bed,car,
truck,toilet,bench
person,tennis racket,
book,cell phone,
bus,person,car
dining table,pizza,person
person,potted plant,bench
dog,person,
person,motorcycle,car
giraffe,,
person,book,refrigerator
person,frisbee,
horse,,
person,truck,carrot
person,frisbee,
person,surfboard,
kite,person,
vase,dining table,chair
person,suitcase,backpack
chair,airplane,person
suitcase,,
truck,car,
giraffe,,
fire hydrant,,
cow,person,
person,tie,
car,person,truck
person,tennis racket,sports ball
elephant,person,
person,bowl,bottle
horse,person,
person,bicycle,cell phone
car,dog,
airplane,truck,
vase,clock,
boat,bird,
airplane,person,
person,refrigerator,
train,,
orange,,
broccoli,cup,spoon
person,potted plant,couch
oven,cat,potted plant
donut,oven,
chair,dining table,tv
train,traffic light,person
bed,person,potted plant
person,sink,
giraffe,umbrella,
clock,,
oven,,
bird,,
chair,dining table,book
person,sports ball,
tv,keyboard,
car,traffic light,person
car,person,
person,suitcase,handbag
boat,,
airplane,,
clock,apple,
bowl,orange,
cow,truck,
chair,tv,couch
vase,,
person,cell phone,
airplane,,
toilet,bowl,person
giraffe,car,person
dining table,wine glass,bowl
hot dog,,
sink,cat,toothbrush
dog,boat,
elephant,,
horse,person,handbag
zebra,,
sink,cup,toothbrush
person,baseball glove,
surfboard,person,
microwave,person,chair
person,bus,car
train,,
dining table,cup,cake
person,laptop,cup
bed,person,
person,,
train,,
bird,,
horse,,
dining table,bowl,apple
sandwich,dining table,cup
giraffe,,
person,cell phone,chair
toaster,bowl,bottle
tv,,
person,frisbee,
tv,book,chair
person,boat,knife
zebra,,
train,person,handbag
horse,,
fire hydrant,,
stop sign,car,
person,baseball glove,baseball bat
bowl,dining table,broccoli
bicycle,person,handbag
teddy bear,car,
elephant,,
boat,dog,person
car,fire hydrant,stop sign
person,backpack,
bear,,
couch,chair,dining table
broccoli,,
person,tie,cell phone
person,bed,teddy bear
person,couch,laptop
dining table,vase,bowl
giraffe,,
refrigerator,person,cake
person,frisbee,
donut,cup,
elephant,,
donut,person,cake
train,person,suitcase
train,truck,car
person,dining table,bowl
person,chair,kite
person,bench,baseball bat
carrot,fork,
broccoli,,
truck,car,traffic light
person,skateboard,bench
truck,car,person
bed,teddy bear,
elephant,,
person,snowboard,skis
person,kite,backpack
truck,,
train,car,
person,chair,dining table
car,truck,traffic light
elephant,,
person,backpack,handbag
fire hydrant,,
person,skis,
stop sign,,
person,chair,bicycle
cake,person,knife
person,bench,kite
horse,person,
person,airplane,handbag
giraffe,,
kite,person,surfboard
potted plant,vase,person
person,umbrella,potted plant
dining table,pizza,
zebra,bowl,
person,remote,
donut,,
cell phone,,
person,train,backpack
person,bench,handbag
train,car,traffic light
person,tie,
horse,,
person,skateboard,
clock,,
person,tennis racket,sports ball
person,handbag,fire hydrant
person,bench,
person,boat,apple
dog,cat,
person,oven,dining table
oven,microwave,sink
bicycle,person,umbrella
person,handbag,cell phone
giraffe,,
car,traffic light,person
train,person,
bench,chair,orange
pizza,,
bus,truck,person
cat,,
banana,orange,apple
person,dog,cup
airplane,person,
potted plant,vase,
airplane,,
person,skis,
couch,chair,tv
person,surfboard,
person,tie,cup
bus,person,
couch,book,tv
dining table,chair,keyboard
sheep,,
person,surfboard,
bed,cat,
broccoli,,
train,person,
person,,
person,chair,dining table
train,truck,car
person,bird,surfboard
toothbrush,,
cat,bench,
clock,,
bicycle,,
banana,,
person,skis,truck
bus,person,car
person,pizza,
person,,
horse,truck,person
person,remote,
cow,,
person,skis,
person,umbrella,
bed,chair,cup
dining table,cake,cup
airplane,car,
giraffe,bird,
person,skis,
train,,
person,surfboard,
cat,,
bench,bird,
zebra,,
person,snowboard,
person,teddy bear,
horse,,
vase,,
traffic light,,
dining table,person,potted plant
umbrella,person,
fire hydrant,,
person,handbag,umbrella
pizza,,
donut,,
cow,,
person,tie,
truck,person,bear
person,clock,
person,skis,
person,tennis racket,sports ball
person,kite,
orange,person,apple
person,backpack,handbag
bird,person,truck
airplane,,
couch,person,toothbrush
giraffe,,
bench,person,backpack
sink,,
person,chair,tennis racket
person,dining table,bottle
person,tie,
suitcase,person,
person,bottle,cup
dog,frisbee,
bear,,
person,surfboard,
person,skateboard,snowboard
chair,bed,dining table
boat,,
person,cell phone,
person,surfboard,
train,boat,
person,chair,pizza
chair,potted plant,dining table
airplane,,
banana,,
person,remote,
person,bus,traffic light
person,skateboard,car
person,skis,
sheep,,
person,skis,
zebra,,
car,suitcase,
person,cell phone,
person,tie,
person,bus,sandwich
dog,,
bus,person,car
person,car,bench
stop sign,,
bird,,
scissors,,
toilet,sink,
clock,,
bicycle,truck,
bear,sports ball,
toilet,,
person,frisbee,
bird,bench,car
person,horse,backpack
person,banana,bicycle
parking meter,toilet,
teddy bear,,
sink,bottle,
car,truck,horse
cow,,
couch,dog,
dog,mouse,keyboard
tv,person,baseball glove
laptop,cup,potted plant
person,skis,
person,skis,
truck,car,parking meter
person,tennis racket,
refrigerator,cat,bowl
bird,,
person,skateboard,
person,umbrella,car
person,snowboard,
giraffe,person,umbrella
fire hydrant,,
sink,,
car,truck,stop sign
person,baseball bat,sports ball
oven,,
sink,cup,bowl
person,tennis racket,sports ball
person,surfboard,
bear,,
chair,dining table,tv
clock,,
person,dining table,chair
clock,cow,
surfboard,person,backpack
person,skateboard,bench
boat,,
book,chair,teddy bear
dining table,cake,knife
person,tie,cup
truck,person,
person,bicycle,bench
skateboard,,
vase,,
person,dog,tie
person,skateboard,
bottle,person,potted plant
car,person,bus
person,baseball bat,baseball glove
couch,handbag,vase
person,cell phone,
couch,chair,tv
giraffe,,
kite,person,
person,cell phone,
cow,,
zebra,giraffe,
zebra,,
person,car,cell phone
couch,person,book
elephant,,
person,backpack,snowboard
banana,person,truck
cat,laptop,
person,tie,
person,surfboard,
person,surfboard,
train,person,clock
cow,sheep,
person,skateboard,
dining table,laptop,book
apple,teddy bear,
dining table,remote,potted plant
train,,
person,horse,
car,truck,traffic light
person,dining table,chair
dining table,sandwich,person
bear,sports ball,
person,train,
clock,,
truck,potted plant,bottle
car,banana,
airplane,,
giraffe,person,
bear,,
kite,bench,person
person,skateboard,
vase,,
motorcycle,car,
chair,car,
clock,,
bowl,microwave,cup
person,tennis racket,sports ball
person,snowboard,
tv,cat,chair
umbrella,,
truck,person,umbrella
person,tennis racket,sports ball
traffic light,car,truck
giraffe,,
sink,toilet,
dining table,sandwich,cup
person,backpack,skis
oven,bowl,sink
bench,boat,person
person,bicycle,dog
person,surfboard,
traffic light,,
elephant,,
stop sign,,
person,bicycle,
refrigerator,chair,dining table
person,kite,surfboard
bowl,broccoli,spoon
dining table,person,
vase,,
person,bench,handbag
person,kite,
person,surfboard,
toilet,person,
car,person,bus
person,tennis racket,
chair,person,dining table
oven,toaster,sink
toilet,sink,
hot dog,dining table,person
tv,laptop,book
bus,person,backpack
airplane,truck,car
teddy bear,,
person,surfboard,
frisbee,dog,
bed,,
person,tennis racket,sports ball
person,clock,
person,surfboard,sports ball
person,truck,baseball bat
cat,laptop,mouse
traffic light,,
sink,wine glass,bowl
person,tennis racket,chair
sink,person,handbag
person,backpack,tie
dining table,person,bottle
tv,laptop,keyboard
person,dining table,chair
suitcase,backpack,cat
bench,person,umbrella
person,surfboard,
stop sign,,
clock,person,handbag
book,clock,
horse,person,
truck,person,skateboard
pizza,,
bed,teddy bear,
parking meter,car,
couch,person,
zebra,,
bed,person,
microwave,sink,bottle
bottle,bench,spoon
chair,handbag,sink
surfboard,person,
train,person,
person,dining table,wine glass
cow,person,
bed,chair,
person,chair,bowl
person,hot dog,
cat,couch,skateboard
toilet,,
cell phone,person,
person,baseball glove,baseball bat
airplane,person,
bottle,refrigerator,dining table
airplane,motorcycle,car
bench,umbrella,tv
zebra,,
suitcase,person,bench
tv,,
surfboard,person,
clock,,
stop sign,,
person,cow,
car,fire hydrant,
dining table,bowl,vase
bench,person,car
train,,
person,frisbee,
stop sign,,
airplane,,
bird,,
kite,,
bear,,
person,laptop,tie
tv,,
bus,car,person
banana,person,orange
toilet,,
person,backpack,car
pizza,,
dining table,cake,orange
person,cake,fork
person,handbag,skis
person,chair,tennis racket
truck,car,person
bed,person,book
traffic light,,
train,horse,
bus,person,bicycle
person,skateboard,
horse,,
person,oven,bowl
giraffe,,
person,chair,bench
chair,dining table,potted plant
dining table,sandwich,spoon
person,cell phone,
cow,,
person,traffic light,potted plant
airplane,person,backpack
person,bed,
person,dining table,vase
bowl,carrot,
bench,car,person
horse,person,handbag
laptop,bottle,
person,banana,
person,surfboard,
person,truck,tie
cow,person,
airplane,person,
person,bicycle,skateboard
tv,book,keyboard
airplane,truck,suitcase
refrigerator,dining table,microwave
stop sign,bench,fire hydrant
dining table,bowl,broccoli
bus,person,handbag
laptop,chair,book
giraffe,,
horse,person,
person,tennis racket,book
airplane,person,
motorcycle,,
clock,,
cat,laptop,chair
person,chair,remote
zebra,,
refrigerator,sink,person
bed,person,chair
bed,bottle,
giraffe,zebra,
person,backpack,snowboard
sheep,,
person,frisbee,
bus,person,motorcycle
person,suitcase,clock
person,surfboard,dog
truck,,
train,,
cat,teddy bear,
person,surfboard,
elephant,,
person,car,
umbrella,dining table,person
book,person,
person,car,cell phone
dining table,pizza,bowl
person,chair,bottle
person,kite,dog
person,dog,frisbee
chair,person,handbag
orange,banana,sink
car,motorcycle,traffic light
person,teddy bear,
dining table,cake,cup
person,baseball bat,bench
toilet,,
kite,person,truck
refrigerator,cup,clock
bicycle,person,car
oven,,
chair,umbrella,
person,bird,
toilet,,
person,cup,pizza
hot dog,,
person,tennis racket,dog
person,backpack,dog
couch,person,remote
fire hydrant,person,
fire hydrant,,
train,,
person,tennis racket,tie
person,umbrella,car
car,truck,clock
person,cow,horse
sink,cup,bottle
zebra,,
person,kite,
person,baseball glove,
refrigerator,tv,bottle
elephant,person,truck
toilet,,
bowl,broccoli,dining table
person,dining table,chair
person,cake,knife
car,person,truck
sheep,cow,
bench,,
book,tv,bottle
giraffe,,
stop sign,,
clock,,
microwave,dining table,sink
pizza,,
bottle,orange,
bird,boat,
stop sign,,
motorcycle,person,
person,tie,
vase,,
airplane,,
sink,bottle,toothbrush
potted plant,bowl,oven
person,umbrella,handbag
bottle,,
person,cow,bicycle
person,tennis racket,sports ball
dog,book,
airplane,car,
elephant,clock,
traffic light,truck,car
bed,car,
person,tie,
person,bench,baseball bat
car,person,tennis racket
chair,umbrella,potted plant
clock,book,
zebra,,
truck,person,kite
elephant,giraffe,
person,,
surfboard,person,
train,person,tie
airplane,,
fire hydrant,,
person,snowboard,
horse,,
person,frisbee,
dining table,pizza,knife
cat,,
person,backpack,bench
person,cell phone,
person,tennis racket,
cow,,
person,baseball glove,
person,cell phone,
airplane,person,
horse,,
bus,person,
car,dog,person
bus,person,traffic light
dining table,broccoli,carrot
dining table,person,pizza
person,tennis racket,sports ball
sink,knife,
person,surfboard,
person,remote,
zebra,,
microwave,sink,cup
traffic light,,
elephant,,
zebra,,
person,elephant,boat
person,skis,
elephant,bird,
bowl,broccoli,
microwave,,
bird,,
refrigerator,oven,cup
traffic light,,
dining table,cup,sandwich
oven,,
laptop,wine glass,cup
carrot,,
toilet,sink,bottle
refrigerator,oven,handbag
vase,,
tv,book,laptop
dog,,
bicycle,,
person,bed,laptop
toilet,,
motorcycle,car,person
motorcycle,person,
person,tennis racket,sports ball
bicycle,,
tv,keyboard,laptop
skis,,
train,,
stop sign,car,
person,dog,surfboard
person,baseball bat,sports ball
laptop,person,chair
laptop,,
person,chair,tie
couch,person,laptop
toilet,cat,
elephant,bird,
sink,bottle,cup
airplane,,
person,suitcase,backpack
person,surfboard,
bear,,
person,cell phone,
bird,,
toaster,,
person,chair,broccoli
chair,person,car
person,bird,
bear,,
traffic light,stop sign,
car,truck,traffic light
truck,car,person
toilet,cat,
bus,person,backpack
airplane,,
oven,dining table,microwave
wine glass,,
horse,person,traffic light
sink,toilet,
train,,
elephant,person,handbag
zebra,,
person,tennis racket,sports ball
elephant,,
person,skateboard,bicycle
person,skis,
horse,,
scissors,,
donut,cake,person
person,skateboard,
person,skateboard,car
dining table,banana,apple
car,person,potted plant
airplane,,
oven,person,toilet
person,bottle,
suitcase,,
sink,,
person,tie,
toilet,sink,
keyboard,tv,laptop
person,airplane,
person,surfboard,
giraffe,,
chair,dining table,cup
person,skateboard,
orange,,
sheep,,
person,surfboard,
bird,,
horse,cow,sheep
clock,car,
boat,,
person,surfboard,
person,car,cell phone
clock,,
truck,,
person,toilet,bottle
horse,person,boat
person,baseball glove,sports ball
person,couch,cell phone
person,skis,
giraffe,,
person,cake,chair
dining table,bowl,bottle
horse,person,
person,chair,dining table
person,bird,car
horse,person,
person,tv,toilet
person,handbag,laptop
train,traffic light,person
sink,bottle,
horse,person,
person,motorcycle,dog
bus,train,person
elephant,,
person,chair,
person,skateboard,
suitcase,book,
bed,person,
bird,,
pizza,person,knife
person,dog,car
giraffe,zebra,
giraffe,,
cake,carrot,
person,frisbee,
truck,,
giraffe,,
airplane,,
bus,person,handbag
truck,car,person
person,surfboard,
person,oven,carrot
elephant,,
dog,person,horse
tv,cat,
bird,,
person,laptop,
surfboard,person,
person,tie,clock
person,pizza,oven
giraffe,,
truck,bus,traffic light
person,dining table,cup
bed,tv,
elephant,,
person,baseball glove,
train,traffic light,person
broccoli,knife,
clock,person,
pizza,refrigerator,dining table
toilet,sink,bottle
cup,person,refrigerator
person,tennis racket,sports ball
spoon,scissors,fork
dog,,
bottle,remote,
dining table,sandwich,person
elephant,,
sheep,car,person
person,tie,
chair,dining table,refrigerator
person,car,boat
cow,,
pizza,dining table,cup
person,skateboard,
person,surfboard,clock
pizza,,
hot dog,bottle,orange
person,skateboard,car
potted plant,cat,
bird,,
dog,,
person,pizza,
teddy bear,,
person,backpack,suitcase
cat,sink,bottle
person,elephant,
person,umbrella,handbag
chair,person,tennis racket
person,surfboard,
motorcycle,person,
elephant,,
person,sports ball,
person,orange,
person,,
dining table,bowl,carrot
tie,,
person,book,potted plant
clock,person,
car,person,kite
person,umbrella,surfboard
dog,person,
person,horse,tie
car,bicycle,person
surfboard,person,
bus,person,
person,skateboard,backpack
person,surfboard,
vase,,
bird,,
banana,,
bus,car,person
person,kite,
dining table,person,bowl
person,bench,
bottle,,
person,frisbee,boat
bowl,fork,
toilet,,
cake,,
cake,dining table,fork
stop sign,,
airplane,,
person,skis,snowboard
boat,person,umbrella
surfboard,person,
person,bench,chair
cat,book,mouse
bus,,
bus,potted plant,person
toilet,,
truck,surfboard,dog
stop sign,car,
car,person,clock
person,bed,suitcase
person,remote,
person,hair drier,bottle
cake,fork,
chair,tv,airplane
elephant,,
bear,,
bird,,
bus,person,car
dining table,pizza,person
person,dining table,pizza
cat,,
train,person,
person,chair,baseball glove
person,cake,
person,surfboard,
tv,cat,dog
person,skateboard,
refrigerator,oven,handbag
zebra,,
bird,,
person,cup,bowl
dining table,sandwich,banana
person,laptop,chair
elephant,,
toilet,cat,
bus,car,person
couch,chair,book
book,tv,
person,broccoli,
bird,,
motorcycle,person,
person,skis,
cup,toothbrush,
bird,,
bicycle,person,
chair,couch,book
bear,person,
dining table,cake,teddy bear
train,,
toilet,,
knife,,
umbrella,person,
airplane,person,
boat,person,airplane
kite,person,
person,dining table,chair
person,skateboard,
person,skis,
horse,bird,
person,car,skateboard
truck,car,bench
person,tennis racket,sports ball
sink,toilet,book
person,suitcase,backpack
person,dining table,cake
cake,person,fork
airplane,person,
hot dog,dining table,
bed,vase,
dining table,pizza,wine glass
person,kite,
person,tie,
sink,bowl,bottle
giraffe,,
surfboard,person,
person,tie,
person,tie,
traffic light,truck,car
airplane,truck,person
chair,couch,tv
surfboard,person,
banana,sandwich,
sink,toilet,
zebra,,
airplane,,
person,motorcycle,dog
person,surfboard,
person,surfboard,
person,chair,baseball glove
person,kite,bench
person,skis,
person,skis,
fire hydrant,,
couch,remote,
chair,dining table,potted plant
giraffe,,
person,surfboard,
vase,,
bus,car,truck
person,surfboard,
person,snowboard,
horse,person,
car,truck,bus
cup,bottle,sink
bench,traffic light,
person,bench,baseball bat
dining table,pizza,wine glass
person,motorcycle,
person,cake,knife
airplane,,
banana,,
person,dining table,bench
dining table,orange,bowl
oven,person,
traffic light,stop sign,
person,chair,refrigerator
person,elephant,backpack
sandwich,,
bird,,
person,umbrella,handbag
person,dining table,oven
person,bench,tie
person,baseball bat,baseball glove
cake,,
boat,,
train,suitcase,person
person,bench,tennis racket
dining table,person,donut
person,skateboard,
person,surfboard,
cow,,
person,dining table,potted plant
person,baseball glove,sports ball
bird,,
person,surfboard,
person,skateboard,
person,suitcase,backpack
person,frisbee,
sandwich,wine glass,dining table
train,person,
person,laptop,remote
bird,,
person,umbrella,handbag
skis,chair,car
cake,dining table,
bed,backpack,chair
person,bicycle,
person,skateboard,
person,tie,
cat,,
person,baseball bat,tv
stop sign,person,car
train,,
remote,,
person,snowboard,
elephant,,
traffic light,,
motorcycle,,
person,tennis racket,sports ball
bus,car,
toilet,,
bed,laptop,cell phone
dog,airplane,
bus,truck,car
person,horse,car
person,skis,
person,skis,
horse,person,
person,horse,
bus,car,
toilet,sink,
tv,bed,dining table
elephant,,
person,oven,orange
motorcycle,person,
couch,cat,remote
person,dog,surfboard
clock,,
sheep,,
person,dog,bench
giraffe,zebra,
person,tie,
horse,person,tie
donut,person,
person,backpack,skis
person,tennis racket,sports ball
couch,vase,
car,umbrella,person
giraffe,bird,
cake,,
person,sandwich,
person,car,sports ball
person,frisbee,
person,backpack,tie
truck,person,
refrigerator,oven,sink
dining table,cake,cup
truck,person,handbag
airplane,person,truck
cat,,
dog,horse,person
giraffe,,
elephant,person,
person,dining table,tv
person,donut,
person,banana,
bench,cat,
bench,toilet,sink
person,surfboard,
truck,car,person
person,frisbee,
vase,,
horse,,
person,skateboard,
person,chair,tennis racket
horse,person,
dining table,chair,microwave
dog,,
bird,,
person,frisbee,
person,bowl,knife
person,dining table,bowl
sink,toilet,toothbrush
oven,,
kite,person,backpack
person,cell phone,
oven,refrigerator,sink
train,,
pizza,dining table,wine glass
potted plant,cat,
teddy bear,,
bus,person,car
orange,,
chair,laptop,person
person,skis,snowboard
person,kite,
person,frisbee,
train,person,bench
person,chair,baseball glove
person,baseball glove,
train,traffic light,
toilet,sink,
person,baseball bat,
person,skateboard,
person,suitcase,umbrella
car,person,boat
chair,cat,
tv,person,remote
person,tennis racket,
kite,person,
person,tv,backpack
dining table,person,cake
person,dining table,cup
snowboard,,
potted plant,vase,
person,pizza,
car,bus,motorcycle
person,frisbee,
person,bench,baseball glove
person,surfboard,
laptop,person,
suitcase,book,
car,,
train,,
dog,bowl,
horse,truck,
laptop,apple,
cake,broccoli,dining table
person,skateboard,
bench,,
kite,person,
dining table,chair,oven
clock,,
person,surfboard,
couch,teddy bear,cat
stop sign,,
person,sports ball,
person,banana,potted plant
sheep,,
bear,,
toilet,sink,bottle
bus,traffic light,
teddy bear,,
person,frisbee,
person,dining table,tie
boat,,
vase,,
zebra,,
person,baseball bat,sports ball
boat,bench,person
person,tennis racket,sports ball
clock,,
person,pizza,oven
person,skateboard,
person,surfboard,
clock,,
person,snowboard,
elephant,person,chair
traffic light,,
person,umbrella,
motorcycle,person,
truck,bicycle,
person,baseball bat,baseball glove
dining table,cup,microwave
person,truck,handbag
sheep,bird,
person,tie,
traffic light,,
bottle,cup,oven
clock,,
person,skateboard,
dining table,,
person,scissors,
dining table,pizza,bottle
couch,person,remote
person,bench,dog
person,laptop,cup
pizza,dining table,potted plant
surfboard,dog,person
person,frisbee,
person,surfboard,
person,backpack,skateboard
donut,cup,
giraffe,bowl,
zebra,,
motorcycle,car,person
person,dog,
fire hydrant,,
carrot,,
sheep,dog,
bed,chair,
sink,hair drier,
airplane,person,
dining table,person,pizza
train,car,
giraffe,person,
person,donut,
toilet,,
sandwich,bowl,
bus,car,
clock,,
person,skis,
car,traffic light,
truck,person,boat
person,kite,
chair,dog,book
person,tie,
umbrella,chair,bird
person,horse,
umbrella,person,boat
person,backpack,tennis racket
pizza,,
banana,,
person,chair,tv
person,tennis racket,
pizza,person,
couch,person,remote
person,tie,cell phone
dining table,person,tv
person,skateboard,
sheep,,
stop sign,chair,
bird,,
truck,person,backpack
broccoli,spoon,
oven,microwave,clock
oven,cake,
dining table,banana,bowl
fire hydrant,truck,car
person,tennis racket,sports ball
giraffe,,
cow,,
elephant,,
person,handbag,frisbee
horse,person,handbag
person,chair,potted plant
bed,,
sandwich,spoon,
