person,car,kite,surfboard,,,,,,,,,,,,,,
cat,toilet,,,,,,,,,,,,,,,,
bottle,cup,sink,toothbrush,,,,,,,,,,,,,,
cat,backpack,suitcase,book,,,,,,,,,,,,,,
bottle,wine glass,knife,oven,,,,,,,,,,,,,,
person,bicycle,umbrella,frisbee,,,,,,,,,,,,,,
car,truck,stop sign,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
chair,tv,mouse,keyboard,book,,,,,,,,,,,,,
person,bicycle,truck,boat,kite,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
person,bowl,remote,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
cake,,,,,,,,,,,,,,,,,
person,truck,frisbee,,,,,,,,,,,,,,,
person,bench,umbrella,chair,,,,,,,,,,,,,,
person,dog,,,,,,,,,,,,,,,,
person,handbag,skateboard,bottle,,,,,,,,,,,,,,
boat,,,,,,,,,,,,,,,,,
person,wine glass,cup,fork,knife,bowl,broccoli,pizza,chair,dining table,tv,book,vase,,,,,
person,sandwich,chair,,,,,,,,,,,,,,,
person,train,backpack,,,,,,,,,,,,,,,
cup,fork,chair,dining table,,,,,,,,,,,,,,
cat,keyboard,,,,,,,,,,,,,,,,
person,boat,,,,,,,,,,,,,,,,
person,sheep,,,,,,,,,,,,,,,,
vase,,,,,,,,,,,,,,,,,
person,tennis racket,chair,,,,,,,,,,,,,,,
car,fire hydrant,horse,,,,,,,,,,,,,,,
person,car,kite,,,,,,,,,,,,,,,
bed,book,,,,,,,,,,,,,,,,
banana,apple,orange,,,,,,,,,,,,,,,
person,handbag,surfboard,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
person,cat,chair,couch,remote,keyboard,,,,,,,,,,,,
car,,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
spoon,bowl,orange,chair,couch,potted plant,dining table,microwave,oven,toaster,sink,clock,vase,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
horse,cow,,,,,,,,,,,,,,,,
person,cup,fork,cake,clock,vase,,,,,,,,,,,,
person,bowl,oven,,,,,,,,,,,,,,,
person,bicycle,banana,,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
person,train,backpack,suitcase,,,,,,,,,,,,,,
banana,donut,,,,,,,,,,,,,,,,
cake,,,,,,,,,,,,,,,,,
person,car,truck,horse,cow,backpack,,,,,,,,,,,,
knife,cake,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
horse,cup,spoon,chair,dining table,oven,sink,refrigerator,,,,,,,,,,
person,bicycle,motorcycle,truck,,,,,,,,,,,,,,
bench,cup,fork,knife,spoon,chair,dining table,book,vase,,,,,,,,,
car,airplane,stop sign,,,,,,,,,,,,,,,
person,bicycle,car,traffic light,,,,,,,,,,,,,,
person,cup,fork,spoon,cake,chair,potted plant,dining table,book,clock,,,,,,,,
spoon,bowl,sandwich,,,,,,,,,,,,,,,
car,truck,,,,,,,,,,,,,,,,
cat,sink,,,,,,,,,,,,,,,,
person,tie,bottle,wine glass,cup,bowl,chair,couch,vase,,,,,,,,,
person,car,bus,fire hydrant,handbag,,,,,,,,,,,,,
bicycle,umbrella,,,,,,,,,,,,,,,,
person,clock,,,,,,,,,,,,,,,,
person,knife,cake,chair,dining table,,,,,,,,,,,,,
person,surfboard,bottle,,,,,,,,,,,,,,,
person,backpack,surfboard,,,,,,,,,,,,,,,
person,backpack,snowboard,,,,,,,,,,,,,,,
chair,couch,potted plant,tv,keyboard,book,vase,,,,,,,,,,,
person,teddy bear,,,,,,,,,,,,,,,,
cup,spoon,cake,dining table,,,,,,,,,,,,,,
person,bench,skateboard,,,,,,,,,,,,,,,
person,bottle,bed,laptop,mouse,,,,,,,,,,,,,
bottle,cup,chair,bed,book,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
person,dog,bottle,cup,spoon,bowl,bed,remote,,,,,,,,,,
person,frisbee,,,,,,,,,,,,,,,,
bottle,bowl,apple,orange,carrot,refrigerator,,,,,,,,,,,,
cup,knife,pizza,,,,,,,,,,,,,,,
person,car,bus,truck,horse,,,,,,,,,,,,,
car,airplane,traffic light,clock,,,,,,,,,,,,,,
oven,,,,,,,,,,,,,,,,,
person,bench,snowboard,,,,,,,,,,,,,,,
person,bottle,bed,book,,,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,boat,,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
person,car,parking meter,,,,,,,,,,,,,,,
bottle,cup,knife,spoon,oven,refrigerator,,,,,,,,,,,,
person,bench,handbag,bottle,,,,,,,,,,,,,,
person,dog,backpack,bottle,cup,bowl,,,,,,,,,,,,
bird,bowl,,,,,,,,,,,,,,,,
sink,,,,,,,,,,,,,,,,,
person,sports ball,tennis racket,,,,,,,,,,,,,,,
person,bottle,chair,couch,potted plant,clock,,,,,,,,,,,,
person,backpack,umbrella,handbag,bottle,,,,,,,,,,,,,
chair,bed,book,,,,,,,,,,,,,,,
person,train,handbag,,,,,,,,,,,,,,,
backpack,suitcase,,,,,,,,,,,,,,,,
person,baseball glove,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,horse,tie,chair,,,,,,,,,,,,,,
person,car,traffic light,dog,,,,,,,,,,,,,,
person,bench,bottle,refrigerator,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
horse,handbag,,,,,,,,,,,,,,,,
toilet,sink,,,,,,,,,,,,,,,,
person,wine glass,chair,potted plant,dining table,,,,,,,,,,,,,
cup,fork,cake,,,,,,,,,,,,,,,
bottle,spoon,bowl,oven,clock,,,,,,,,,,,,,
person,boat,potted plant,,,,,,,,,,,,,,,
horse,,,,,,,,,,,,,,,,,
person,airplane,,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
bed,,,,,,,,,,,,,,,,,
boat,,,,,,,,,,,,,,,,,
person,car,fire hydrant,stop sign,bench,,,,,,,,,,,,,
bird,vase,,,,,,,,,,,,,,,,
person,car,truck,,,,,,,,,,,,,,,
person,car,truck,bench,dog,backpack,,,,,,,,,,,,
person,bear,,,,,,,,,,,,,,,,
person,train,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
orange,,,,,,,,,,,,,,,,,
car,truck,,,,,,,,,,,,,,,,
person,tie,,,,,,,,,,,,,,,,
person,knife,cake,,,,,,,,,,,,,,,
person,train,suitcase,,,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
bed,teddy bear,,,,,,,,,,,,,,,,
bottle,sandwich,hot dog,dining table,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
car,stop sign,,,,,,,,,,,,,,,,
bottle,toilet,sink,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
chair,couch,potted plant,tv,laptop,remote,,,,,,,,,,,,
person,chair,couch,laptop,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
person,car,motorcycle,parking meter,cup,potted plant,,,,,,,,,,,,
person,bottle,chair,tv,mouse,keyboard,,,,,,,,,,,,
potted plant,,,,,,,,,,,,,,,,,
person,oven,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,chair,bed,dining table,cell phone,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
chair,couch,tv,remote,,,,,,,,,,,,,,
bowl,cake,,,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
person,backpack,surfboard,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
person,sports ball,kite,,,,,,,,,,,,,,,
person,car,traffic light,umbrella,suitcase,,,,,,,,,,,,,
person,umbrella,bottle,cup,chair,dining table,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
person,bottle,cup,bowl,oven,,,,,,,,,,,,,
person,horse,umbrella,,,,,,,,,,,,,,,
cat,bed,,,,,,,,,,,,,,,,
cat,,,,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
bed,laptop,,,,,,,,,,,,,,,,
person,cup,knife,spoon,bowl,donut,refrigerator,,,,,,,,,,,
person,bed,,,,,,,,,,,,,,,,
person,car,truck,fire hydrant,,,,,,,,,,,,,,
person,car,airplane,handbag,suitcase,,,,,,,,,,,,,
dog,,,,,,,,,,,,,,,,,
person,train,traffic light,,,,,,,,,,,,,,,
person,bench,umbrella,handbag,bottle,banana,sandwich,dining table,book,,,,,,,,,
person,cell phone,,,,,,,,,,,,,,,,
oven,refrigerator,,,,,,,,,,,,,,,,
potted plant,vase,,,,,,,,,,,,,,,,
car,cat,,,,,,,,,,,,,,,,
person,teddy bear,toothbrush,,,,,,,,,,,,,,,
person,sandwich,broccoli,carrot,dining table,,,,,,,,,,,,,
cat,cake,,,,,,,,,,,,,,,,
person,boat,,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
motorcycle,truck,,,,,,,,,,,,,,,,
traffic light,,,,,,,,,,,,,,,,,
bird,giraffe,,,,,,,,,,,,,,,,
person,dog,sheep,backpack,,,,,,,,,,,,,,
person,bicycle,motorcycle,,,,,,,,,,,,,,,
person,car,motorcycle,truck,suitcase,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
cat,bowl,,,,,,,,,,,,,,,,
person,cell phone,,,,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
person,horse,clock,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
bus,,,,,,,,,,,,,,,,,
person,car,motorcycle,bench,backpack,handbag,,,,,,,,,,,,
chair,dining table,vase,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
tv,mouse,keyboard,,,,,,,,,,,,,,,
person,handbag,cell phone,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
person,bench,umbrella,handbag,,,,,,,,,,,,,,
person,car,bus,,,,,,,,,,,,,,,
person,horse,tie,chair,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
microwave,clock,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,car,bus,traffic light,,,,,,,,,,,,,,
person,bicycle,traffic light,umbrella,handbag,,,,,,,,,,,,,
person,umbrella,handbag,,,,,,,,,,,,,,,
person,bicycle,car,cell phone,,,,,,,,,,,,,,
car,truck,,,,,,,,,,,,,,,,
person,teddy bear,,,,,,,,,,,,,,,,
bed,,,,,,,,,,,,,,,,,
fork,orange,,,,,,,,,,,,,,,,
vase,,,,,,,,,,,,,,,,,
airplane,truck,,,,,,,,,,,,,,,,
person,handbag,sink,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
person,handbag,cup,potted plant,cell phone,,,,,,,,,,,,,
bus,cup,,,,,,,,,,,,,,,,
horse,,,,,,,,,,,,,,,,,
car,stop sign,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,umbrella,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
truck,horse,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,tie,,,,,,,,,,,,,,,,
dog,cup,couch,tv,laptop,mouse,remote,keyboard,book,teddy bear,,,,,,,,
person,traffic light,horse,,,,,,,,,,,,,,,
teddy bear,,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
cat,dog,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,car,truck,dog,tie,cell phone,,,,,,,,,,,,
person,bus,dog,,,,,,,,,,,,,,,
bench,,,,,,,,,,,,,,,,,
bird,potted plant,,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,sports ball,tennis racket,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,car,stop sign,backpack,,,,,,,,,,,,,,
person,bus,backpack,suitcase,bottle,,,,,,,,,,,,,
person,boat,,,,,,,,,,,,,,,,
cat,bed,laptop,,,,,,,,,,,,,,,
person,pizza,oven,,,,,,,,,,,,,,,
person,kite,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
bottle,cup,fork,knife,pizza,dining table,,,,,,,,,,,,
person,oven,,,,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
bench,chair,,,,,,,,,,,,,,,,
person,umbrella,handbag,kite,,,,,,,,,,,,,,
bowl,apple,orange,,,,,,,,,,,,,,,
person,bicycle,truck,,,,,,,,,,,,,,,
person,bus,,,,,,,,,,,,,,,,
tv,,,,,,,,,,,,,,,,,
microwave,oven,refrigerator,book,,,,,,,,,,,,,,
person,horse,bottle,chair,potted plant,,,,,,,,,,,,,
person,baseball glove,,,,,,,,,,,,,,,,
bottle,cup,fork,knife,bowl,chair,dining table,oven,sink,book,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,sports ball,baseball glove,,,,,,,,,,,,,,,
person,train,backpack,handbag,suitcase,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
bird,apple,,,,,,,,,,,,,,,,
suitcase,,,,,,,,,,,,,,,,,
potted plant,vase,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
sink,,,,,,,,,,,,,,,,,
scissors,,,,,,,,,,,,,,,,,
person,bench,sports ball,tennis racket,clock,,,,,,,,,,,,,
person,car,bus,,,,,,,,,,,,,,,
person,bench,skateboard,bottle,,,,,,,,,,,,,,
cat,wine glass,teddy bear,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
person,tv,clock,,,,,,,,,,,,,,,
person,train,cell phone,,,,,,,,,,,,,,,
person,car,motorcycle,truck,cow,banana,potted plant,,,,,,,,,,,
person,car,motorcycle,bus,truck,,,,,,,,,,,,,
cup,,,,,,,,,,,,,,,,,
person,bus,truck,,,,,,,,,,,,,,,
vase,,,,,,,,,,,,,,,,,
person,bed,book,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
person,bench,bird,giraffe,backpack,umbrella,handbag,,,,,,,,,,,
dog,frisbee,,,,,,,,,,,,,,,,
person,suitcase,,,,,,,,,,,,,,,,
toilet,sink,,,,,,,,,,,,,,,,
dog,,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,cat,toilet,,,,,,,,,,,,,,,
person,motorcycle,dog,bear,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
car,stop sign,,,,,,,,,,,,,,,,
person,car,motorcycle,truck,traffic light,potted plant,,,,,,,,,,,,
person,elephant,tie,,,,,,,,,,,,,,,
person,train,backpack,,,,,,,,,,,,,,,
cake,dining table,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
umbrella,cup,,,,,,,,,,,,,,,,
person,boat,cell phone,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
person,cell phone,,,,,,,,,,,,,,,,
person,tie,chair,book,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
person,oven,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
boat,,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,baseball glove,,,,,,,,,,,,,,,,
spoon,bowl,sandwich,dining table,,,,,,,,,,,,,,
person,tennis racket,bottle,chair,,,,,,,,,,,,,,
broccoli,,,,,,,,,,,,,,,,,
bottle,cup,fork,spoon,bowl,oven,sink,,,,,,,,,,,
bird,vase,,,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,umbrella,,,,,,,,,,,,,,,,
dog,bed,,,,,,,,,,,,,,,,
chair,couch,bed,tv,,,,,,,,,,,,,,
wine glass,banana,apple,,,,,,,,,,,,,,,
person,sports ball,baseball glove,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,cup,fork,knife,hot dog,dining table,,,,,,,,,,,,
person,car,umbrella,,,,,,,,,,,,,,,
truck,traffic light,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,umbrella,handbag,,,,,,,,,,,,,,,
truck,bird,,,,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,
person,bench,tie,baseball bat,,,,,,,,,,,,,,
dog,chair,book,,,,,,,,,,,,,,,
person,cup,fork,donut,cake,dining table,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,kite,,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
dog,frisbee,,,,,,,,,,,,,,,,
bottle,microwave,refrigerator,,,,,,,,,,,,,,,
person,boat,backpack,,,,,,,,,,,,,,,
person,frisbee,,,,,,,,,,,,,,,,
person,backpack,wine glass,,,,,,,,,,,,,,,
person,bottle,bowl,toilet,sink,,,,,,,,,,,,,
bottle,cup,knife,spoon,bowl,vase,scissors,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
horse,,,,,,,,,,,,,,,,,
person,car,truck,,,,,,,,,,,,,,,
dog,bed,,,,,,,,,,,,,,,,
person,car,backpack,handbag,,,,,,,,,,,,,,
person,sports ball,baseball bat,baseball glove,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,kite,,,,,,,,,,,,,,,,
vase,,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
backpack,handbag,suitcase,chair,couch,bed,dining table,cell phone,,,,,,,,,,
person,bicycle,car,parking meter,umbrella,handbag,,,,,,,,,,,,
person,frisbee,,,,,,,,,,,,,,,,
bottle,knife,microwave,oven,sink,refrigerator,,,,,,,,,,,,
bottle,wine glass,cup,fork,spoon,chair,couch,dining table,,,,,,,,,,
chair,couch,potted plant,clock,,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
person,dog,suitcase,frisbee,,,,,,,,,,,,,,
person,car,skateboard,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
chair,potted plant,tv,mouse,keyboard,book,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
banana,sandwich,dining table,,,,,,,,,,,,,,,
person,toilet,,,,,,,,,,,,,,,,
person,car,truck,tie,cell phone,,,,,,,,,,,,,
vase,,,,,,,,,,,,,,,,,
person,train,boat,bird,,,,,,,,,,,,,,
person,bench,tennis racket,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,car,traffic light,cell phone,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
person,backpack,tennis racket,chair,,,,,,,,,,,,,,
horse,cake,dining table,,,,,,,,,,,,,,,
boat,,,,,,,,,,,,,,,,,
toilet,sink,,,,,,,,,,,,,,,,
cat,chair,,,,,,,,,,,,,,,,
car,truck,,,,,,,,,,,,,,,,
chair,,,,,,,,,,,,,,,,,
bench,cup,,,,,,,,,,,,,,,,
broccoli,,,,,,,,,,,,,,,,,
person,baseball bat,,,,,,,,,,,,,,,,
backpack,cup,chair,couch,potted plant,tv,book,,,,,,,,,,,
bus,,,,,,,,,,,,,,,,,
chair,bed,,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
car,traffic light,fire hydrant,,,,,,,,,,,,,,,
person,tie,,,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
person,bird,dog,horse,,,,,,,,,,,,,,
person,backpack,skis,,,,,,,,,,,,,,,
knife,scissors,,,,,,,,,,,,,,,,
person,backpack,sports ball,chair,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
cat,chair,,,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,bicycle,bench,sports ball,tennis racket,,,,,,,,,,,,,
cat,toilet,,,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
suitcase,,,,,,,,,,,,,,,,,
person,tie,cake,dining table,scissors,,,,,,,,,,,,,
person,chair,laptop,keyboard,book,,,,,,,,,,,,,
person,banana,chair,,,,,,,,,,,,,,,
person,knife,pizza,remote,sink,refrigerator,vase,,,,,,,,,,,
person,car,frisbee,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,tennis racket,chair,,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
person,baseball glove,,,,,,,,,,,,,,,,
stop sign,,,,,,,,,,,,,,,,,
person,donut,keyboard,,,,,,,,,,,,,,,
person,chair,couch,remote,book,,,,,,,,,,,,,
person,sports ball,tennis racket,,,,,,,,,,,,,,,
chair,potted plant,vase,,,,,,,,,,,,,,,
person,bottle,knife,bowl,orange,dining table,oven,sink,,,,,,,,,,
fire hydrant,dog,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,laptop,cell phone,,,,,,,,,,,,,,,
person,handbag,remote,clock,,,,,,,,,,,,,,
bicycle,train,,,,,,,,,,,,,,,,
person,backpack,umbrella,surfboard,,,,,,,,,,,,,,
person,car,zebra,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
bowl,carrot,,,,,,,,,,,,,,,,
bird,cat,,,,,,,,,,,,,,,,
cat,couch,remote,,,,,,,,,,,,,,,
person,train,backpack,handbag,,,,,,,,,,,,,,
dog,,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,
bird,cup,scissors,,,,,,,,,,,,,,,
sheep,cake,,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
person,cup,hot dog,donut,cake,chair,,,,,,,,,,,,
teddy bear,,,,,,,,,,,,,,,,,
person,car,airplane,truck,backpack,,,,,,,,,,,,,
person,car,bench,handbag,cell phone,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
truck,cow,,,,,,,,,,,,,,,,
person,boat,umbrella,,,,,,,,,,,,,,,
cup,fork,pizza,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
person,handbag,bottle,wine glass,potted plant,dining table,vase,,,,,,,,,,,
fork,apple,,,,,,,,,,,,,,,,
person,bowl,toilet,,,,,,,,,,,,,,,
car,stop sign,,,,,,,,,,,,,,,,
wine glass,cup,fork,knife,spoon,dining table,,,,,,,,,,,,
person,bicycle,boat,surfboard,,,,,,,,,,,,,,
horse,sports ball,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
person,cell phone,,,,,,,,,,,,,,,,
snowboard,,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,umbrella,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
cup,sandwich,hot dog,dining table,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
person,bus,backpack,,,,,,,,,,,,,,,
person,handbag,suitcase,,,,,,,,,,,,,,,
cat,bottle,cup,bowl,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,boat,surfboard,,,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
person,frisbee,chair,,,,,,,,,,,,,,,
cake,,,,,,,,,,,,,,,,,
chair,potted plant,dining table,book,vase,,,,,,,,,,,,,
person,car,motorcycle,traffic light,,,,,,,,,,,,,,
traffic light,,,,,,,,,,,,,,,,,
person,sports ball,baseball bat,,,,,,,,,,,,,,,
handbag,tie,clock,,,,,,,,,,,,,,,
bottle,bowl,potted plant,microwave,oven,,,,,,,,,,,,,
bottle,bowl,toilet,sink,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
cup,tv,laptop,mouse,keyboard,cell phone,,,,,,,,,,,,
person,tie,tv,,,,,,,,,,,,,,,
person,backpack,chair,remote,book,,,,,,,,,,,,,
person,bench,skis,chair,,,,,,,,,,,,,,
person,bowl,chair,couch,cell phone,book,vase,,,,,,,,,,,
couch,dining table,book,vase,,,,,,,,,,,,,,
bicycle,,,,,,,,,,,,,,,,,
person,truck,,,,,,,,,,,,,,,,
person,dog,skis,snowboard,,,,,,,,,,,,,,
bird,banana,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,car,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
potted plant,vase,,,,,,,,,,,,,,,,
car,truck,,,,,,,,,,,,,,,,
traffic light,,,,,,,,,,,,,,,,,
truck,,,,,,,,,,,,,,,,,
person,car,bus,,,,,,,,,,,,,,,
pizza,,,,,,,,,,,,,,,,,
bottle,potted plant,sink,,,,,,,,,,,,,,,
person,tie,cup,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,suitcase,,,,,,,,,,,,,,,,
person,bottle,wine glass,dining table,,,,,,,,,,,,,,
person,cup,fork,bowl,donut,cake,chair,dining table,,,,,,,,,,
person,elephant,,,,,,,,,,,,,,,,
person,handbag,tv,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
person,boat,,,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
dog,skateboard,,,,,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
vase,,,,,,,,,,,,,,,,,
cup,bowl,vase,,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,cat,bottle,bed,book,clock,,,,,,,,,,,,
person,sports ball,baseball glove,,,,,,,,,,,,,,,
person,car,bus,,,,,,,,,,,,,,,
cat,banana,,,,,,,,,,,,,,,,
person,airplane,truck,,,,,,,,,,,,,,,
person,dog,handbag,bottle,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
person,bus,truck,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
person,car,airplane,,,,,,,,,,,,,,,
car,stop sign,,,,,,,,,,,,,,,,
cat,chair,,,,,,,,,,,,,,,,
cat,refrigerator,,,,,,,,,,,,,,,,
person,bench,backpack,umbrella,handbag,,,,,,,,,,,,,
person,car,bus,truck,,,,,,,,,,,,,,
person,car,bus,horse,,,,,,,,,,,,,,
person,bench,bottle,wine glass,knife,bowl,sandwich,dining table,,,,,,,,,,
microwave,sink,refrigerator,,,,,,,,,,,,,,,
person,bottle,cup,fork,knife,pizza,chair,dining table,cell phone,,,,,,,,,
cat,bed,book,,,,,,,,,,,,,,,
person,backpack,cell phone,,,,,,,,,,,,,,,
